dt	s	region
1998-02-28T00:00:00Z	57.75690789065172	1
1998-03-31T00:00:00Z	57.79759417341284	1
1998-04-30T00:00:00Z	57.81913805361343	1
1998-05-31T00:00:00Z	57.84904420635662	1
1998-06-30T00:00:00Z	57.86053550493373	1
1998-07-31T00:00:00Z	57.85661855949803	1
1998-08-31T00:00:00Z	57.85021217635864	1
1998-09-30T00:00:00Z	57.84083421271906	1
1998-10-31T00:00:00Z	57.835051538382345	1
1998-11-30T00:00:00Z	57.85284637825219	1
1998-12-31T00:00:00Z	57.87341692692318	1
1999-01-31T00:00:00Z	57.88920446838609	1
1999-02-28T00:00:00Z	57.935536552080215	1
1999-03-31T00:00:00Z	57.96690363305483	1
1999-04-30T00:00:00Z	57.976978093318706	1
1999-05-31T00:00:00Z	57.98014658739848	1
1999-06-30T00:00:00Z	57.97756495078959	1
1999-07-31T00:00:00Z	57.97142242284582	1
1999-08-31T00:00:00Z	57.96195788175504	1
1999-09-30T00:00:00Z	57.9520293133179	1
1999-10-31T00:00:00Z	57.944127645818725	1
1999-11-30T00:00:00Z	57.94696859724874	1
1999-12-31T00:00:00Z	57.951143658864034	1
2000-01-31T00:00:00Z	57.97440342820361	1
2000-02-29T00:00:00Z	58.042498169961824	1
2000-03-31T00:00:00Z	58.08080994481961	1
2000-04-30T00:00:00Z	58.08884685521537	1
2000-05-31T00:00:00Z	58.092637630392154	1
2000-06-30T00:00:00Z	58.09027430204218	1
2000-07-31T00:00:00Z	58.084311513036276	1
2000-08-31T00:00:00Z	58.07346057847492	1
2000-09-30T00:00:00Z	58.0624509665117	1
2000-10-31T00:00:00Z	58.059703762881405	1
2000-11-30T00:00:00Z	58.05266693374708	1
2000-12-31T00:00:00Z	58.05309050046089	1
2001-01-31T00:00:00Z	58.060773884782925	1
2001-02-28T00:00:00Z	58.079116921581814	1
2001-03-31T00:00:00Z	58.09967202614134	1
2001-04-30T00:00:00Z	58.103860641107055	1
2001-05-31T00:00:00Z	58.10396028757704	1
2001-06-30T00:00:00Z	58.10178007663596	1
2001-07-31T00:00:00Z	58.09532894776839	1
2001-08-31T00:00:00Z	58.08446754575519	1
2001-09-30T00:00:00Z	58.072870278734115	1
2001-10-31T00:00:00Z	58.06495931233011	1
2001-11-30T00:00:00Z	58.06938657046365	1
2001-12-31T00:00:00Z	58.10284897309386	1
2002-01-31T00:00:00Z	58.14207717808742	1
2002-02-28T00:00:00Z	58.16131654832308	1
2002-03-31T00:00:00Z	58.176646259909354	1
2002-04-30T00:00:00Z	58.179412689631015	1
2002-05-31T00:00:00Z	58.18057840641653	1
2002-06-30T00:00:00Z	58.177411981525104	1
2002-07-31T00:00:00Z	58.170915322962784	1
2002-08-31T00:00:00Z	58.1591473201813	1
2002-09-30T00:00:00Z	58.14674080461287	1
2002-10-31T00:00:00Z	58.13892148775287	1
2002-11-30T00:00:00Z	58.13695263193036	1
2002-12-31T00:00:00Z	58.183753403102315	1
2003-01-31T00:00:00Z	58.232515020869485	1
2003-02-28T00:00:00Z	58.25403335291121	1
2003-03-31T00:00:00Z	58.27255385350904	1
2003-04-30T00:00:00Z	58.29678840193756	1
2003-05-31T00:00:00Z	58.3122008691342	1
2003-06-30T00:00:00Z	58.30780306205916	1
2003-07-31T00:00:00Z	58.30019676855466	1
2003-08-31T00:00:00Z	58.28891868055362	1
2003-09-30T00:00:00Z	58.27650421859794	1
2003-10-31T00:00:00Z	58.26853123804063	1
2003-11-30T00:00:00Z	58.26769280519257	1
2003-12-31T00:00:00Z	58.299664520770435	1
2004-01-31T00:00:00Z	58.33096015941909	1
2004-02-29T00:00:00Z	58.3738671759223	1
2004-03-31T00:00:00Z	58.40334533105365	1
2004-04-30T00:00:00Z	58.406497299599835	1
2004-05-31T00:00:00Z	58.407173656686986	1
2004-06-30T00:00:00Z	58.40440465315174	1
2004-07-31T00:00:00Z	58.39721780653235	1
2004-08-31T00:00:00Z	58.385113585347135	1
2004-09-30T00:00:00Z	58.37272084220499	1
2004-10-31T00:00:00Z	58.368159540054265	1
2004-11-30T00:00:00Z	58.36255818452292	1
2004-12-31T00:00:00Z	58.38260221192662	1
2005-01-31T00:00:00Z	58.40891318431374	1
2005-02-28T00:00:00Z	58.42938174785559	1
2005-03-31T00:00:00Z	58.456145801977335	1
2005-04-30T00:00:00Z	58.46975557234489	1
2005-05-31T00:00:00Z	58.49876365425198	1
2005-06-30T00:00:00Z	58.500952815385624	1
2005-07-31T00:00:00Z	58.499427297478555	1
2005-08-31T00:00:00Z	58.49207086373535	1
2005-09-30T00:00:00Z	58.4833501456161	1
2005-10-31T00:00:00Z	58.47467381109343	1
2005-11-30T00:00:00Z	58.47263643065797	1
2005-12-31T00:00:00Z	58.52548039646909	1
2006-01-31T00:00:00Z	58.578537551888594	1
2006-02-28T00:00:00Z	58.60325558882161	1
2006-03-31T00:00:00Z	58.646269034251446	1
2006-04-30T00:00:00Z	58.685997040252914	1
2006-05-31T00:00:00Z	58.6860167634207	1
2006-06-30T00:00:00Z	58.68101138845178	1
2006-07-31T00:00:00Z	58.67112560433805	1
2006-08-31T00:00:00Z	58.65888591096584	1
2006-09-30T00:00:00Z	58.64457321383591	1
2006-10-31T00:00:00Z	58.63784366303594	1
2006-11-30T00:00:00Z	58.635907000820495	1
2006-12-31T00:00:00Z	58.643718266290165	1
2007-01-31T00:00:00Z	58.645588809859866	1
2007-02-28T00:00:00Z	58.66154617327153	1
2007-03-31T00:00:00Z	58.66267047324276	1
2007-04-30T00:00:00Z	58.66405406835286	1
2007-05-31T00:00:00Z	58.666061220586094	1
2007-06-30T00:00:00Z	58.66695703455242	1
2007-07-31T00:00:00Z	58.66842272220415	1
2007-08-31T00:00:00Z	58.66416482558357	1
2007-09-30T00:00:00Z	58.65660817841952	1
2007-10-31T00:00:00Z	58.65116319497875	1
2007-11-30T00:00:00Z	58.643321907265396	1
2007-12-31T00:00:00Z	58.642614706900545	1
2008-01-31T00:00:00Z	58.66994206932894	1
2008-02-29T00:00:00Z	58.68664667943919	1
2008-03-31T00:00:00Z	58.690964231500615	1
2008-04-30T00:00:00Z	58.696375631680276	1
2008-05-31T00:00:00Z	58.70167806956104	1
2008-06-30T00:00:00Z	58.70364127255485	1
2008-07-31T00:00:00Z	58.70389342099932	1
2008-08-31T00:00:00Z	58.700591566933475	1
2008-09-30T00:00:00Z	58.693993942176384	1
2008-10-31T00:00:00Z	58.689402514012635	1
2008-11-30T00:00:00Z	58.6840352965802	1
2008-12-31T00:00:00Z	58.68070494817825	1
2009-01-31T00:00:00Z	58.678681182146526	1
2009-02-28T00:00:00Z	58.6993622922018	1
2009-03-31T00:00:00Z	58.715864856517435	1
2009-04-30T00:00:00Z	58.71713213417858	1
2009-05-31T00:00:00Z	58.72095523116352	1
2009-06-30T00:00:00Z	58.71983969160332	1
2009-07-31T00:00:00Z	58.71862369358129	1
2009-08-31T00:00:00Z	58.714514879192876	1
2009-09-30T00:00:00Z	58.7061311142517	1
2009-10-31T00:00:00Z	58.6995779241486	1
2009-11-30T00:00:00Z	58.69035114617697	1
2009-12-31T00:00:00Z	58.68765123466722	1
2010-01-31T00:00:00Z	58.72365236862929	1
2010-02-28T00:00:00Z	58.755298770634575	1
2010-03-31T00:00:00Z	58.768877497567836	1
2010-04-30T00:00:00Z	58.78563618300078	1
2010-05-31T00:00:00Z	58.793208081279325	1
2010-06-30T00:00:00Z	58.79768467701398	1
2010-07-31T00:00:00Z	58.79764022240224	1
2010-08-31T00:00:00Z	58.79328128797074	1
